Item ID	For Sale	Identifier	Credit Price	Name	Type	NPC Buy	Weight	NPC Sell	Attack	Range	Defense	Slots	Refineable	Equip Level	Weapon Level	Equip	Locations	Equip Upper	Equippable Jobs	Equip Gender	Item Use Script	Equip Script	Unequip Script	Image Path	Icon Path
20250	No	Poring_Earrings	Not For Sale	Poring Earrings	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524023659im_/http://essence-ro.com/data/items/images/20250.png	https://web.archive.org/web/20150524023659im_/http://essence-ro.com/data/items/icons/20250.gif	
5035	No	Poring_Hat	Not For Sale	Poring Hat	Armor	20	70	0	0	0	2	0	Yes	38	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531100104im_/http://essence-ro.com/data/items/images/5035.png	https://web.archive.org/web/20150531100104im_/http://essence-ro.com/data/items/icons/5035.gif	
20564	No	Poring_Ring	Not For Sale	Poring Ring	Armor	20	50	0	0	0	1	1	No	1	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 if(isequipped(4001)) bonus bAllStats,2;"	"1 callfunc ""invis"",3,64;"	None	https://web.archive.org/web/20150524030558im_/http://essence-ro.com/data/items/images/20564.png	https://web.archive.org/web/20150524030558im_/http://essence-ro.com/data/items/icons/20564.gif	
612	No	Portable_Furnace	Not For Sale	Mini Furnace	Usable	150	20	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 produce 0,12;"	None	None	https://web.archive.org/web/20150524034212im_/http://essence-ro.com/data/items/images/612.png	https://web.archive.org/web/20150524034212im_/http://essence-ro.com/data/items/icons/612.gif	
937	No	Posionous_Canine	Not For Sale	Venom Canine	Etc	148	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321145506im_/http://essence-ro.com/data/items/images/937.png	https://web.archive.org/web/20150321145506im_/http://essence-ro.com/data/items/icons/937.gif	
23003	No	Pouring_Card	Not For Sale	Pouring Card	Card	0	1	10	0	0	0	0	No	0	0	Off Hand	None	None	Unknown	"1 bonus2 bSubEle,Ele_Water,15; bonus2 bResEff,Eff_Freeze,1000;"	None	None	https://web.archive.org/web/20150524024802im_/http://essence-ro.com/data/items/images/23003.png	https://web.archive.org/web/20150524024802im_/http://essence-ro.com/data/items/icons/23003.gif	
924	No	Powder_Of_Butterfly	Not For Sale	Powder of Butterfly	Etc	90	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321195447im_/http://essence-ro.com/data/items/images/924.png	https://web.archive.org/web/20150321195447im_/http://essence-ro.com/data/items/icons/924.gif	
5495	No	Power_Of_Thor	Not For Sale	Power Of Thor	Armor	0	50	0	0	0	6	0	No	75	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bFlee,5; bonus bAllStats,1;"	None	None	https://web.archive.org/web/20150524034916im_/http://essence-ro.com/data/items/images/5495.png	https://web.archive.org/web/20150524034916im_/http://essence-ro.com/data/items/icons/5495.gif	
567	No	Prawn	Not For Sale	Shrimp	Healing	500	4	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(117,192),0;"	None	None	https://web.archive.org/web/20150531093628im_/http://essence-ro.com/data/items/images/567.png	https://web.archive.org/web/20150531093628im_/http://essence-ro.com/data/items/icons/567.gif	
576	No	Prickly_Fruit	Not For Sale	Prickly Fruit	Healing	540	6	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(150,300),rand(20,30);"	None	None	https://web.archive.org/web/20150531080136im_/http://essence-ro.com/data/items/images/576.png	https://web.archive.org/web/20150531080136im_/http://essence-ro.com/data/items/icons/576.gif	
587	No	Prickly_Fruit_	Not For Sale	Red Prickly Fruit	Healing	880	6	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(270,330),rand(20,30);"	None	None	https://web.archive.org/web/20150524040749im_/http://essence-ro.com/data/items/images/587.png	https://web.archive.org/web/20150524040749im_/http://essence-ro.com/data/items/icons/587.gif	
1572	No	Principles_Of_Magic	Not For Sale	Principles of Magic	Weapon - Book	20	30	0	60	1	0	2	Yes	60	3	Main Hand	Normal / Upper / Baby	Priest / Sage / Star Gladiator	Both (Male and Female)	"1 bonus bMatkRate,20; bonus bInt,3; bonus bSPrecovRate,5; if (isequipped(2716) && (isequipped(2717) || isequipped(29557))) { bonus bInt,4; bonus bMdef,8; bonus bMaxSP, 10; }"	None	None	https://web.archive.org/web/20150531092945im_/http://essence-ro.com/data/items/images/1572.png	https://web.archive.org/web/20150531092945im_/http://essence-ro.com/data/items/icons/1572.gif	
30078	No	Prinny_Pokeball	Not For Sale	Prinny Pokeball	Pet Egg	0	0	10	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524022436im_/http://essence-ro.com/data/items/images/30078.png	https://web.archive.org/web/20150524022436im_/http://essence-ro.com/data/items/icons/30078.gif	
20772	No	Prize_Photo	Not For Sale	Prize Photo	Armor	20	10	0	0	0	2	1	No	0	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524041038im_/http://essence-ro.com/data/items/images/20772.png	https://web.archive.org/web/20150524041038im_/http://essence-ro.com/data/items/icons/20772.gif	
23039	No	Professor_Cyntheia_Card	Not For Sale	Professor Cyntheia Card	Card	0	1	10	0	0	0	0	No	0	0	Upper Headgear + Middle Headgear + Lower Headgear	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321151549im_/http://essence-ro.com/data/items/images/23039.png	https://web.archive.org/web/20150321151549im_/http://essence-ro.com/data/items/icons/23039.gif	
660	No	Prohibition_Red_Candle	Not For Sale	Forbidden Red Candle	Usable	"20,000"	5	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	1 pet 1200;	None	None	https://web.archive.org/web/20150524035518im_/http://essence-ro.com/data/items/images/660.png	https://web.archive.org/web/20150524035518im_/http://essence-ro.com/data/items/icons/660.gif	
2261	No	Prontera_Army_Cap	Not For Sale	Army Cap	Armor	20	40	0	0	0	4	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	Swordman / Merchant / Thief / Knight / Blacksmith / Assassin / Crusader / Rogue / Alchemist	Both (Male and Female)	None	None	None	https://web.archive.org/web/20151105093241im_/http://essence-ro.com/data/items/images/2261.png	https://web.archive.org/web/20151105093241im_/http://essence-ro.com/data/items/icons/2261.gif	
535	No	Pumpkin	Not For Sale	Pumpkin	Healing	15	2	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal 19,0;"	None	None	https://web.archive.org/web/20150531104259im_/http://essence-ro.com/data/items/images/535.png	https://web.archive.org/web/20150531104259im_/http://essence-ro.com/data/items/icons/535.gif	
5134	No	Pumpkin_Hat	Not For Sale	Pumpkin-Head	Armor	20	20	0	0	0	2	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bSubRace,RC_Demon,5;"	None	None	https://web.archive.org/web/20150524022731im_/http://essence-ro.com/data/items/images/5134.png	https://web.archive.org/web/20150524022731im_/http://essence-ro.com/data/items/icons/5134.gif	
5202	No	Pumpkin_Hat_	Not For Sale	Fantastic Pumpkin-Head	Armor	20	20	0	0	0	2	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bSubRace,RC_Demon,5;"	None	None	https://web.archive.org/web/20150524020644im_/http://essence-ro.com/data/items/images/5202.png	https://web.archive.org/web/20150524020644im_/http://essence-ro.com/data/items/icons/5202.gif	
1062	No	Pumpkin_Head	Not For Sale	Jack o' Pumpkin	Etc	374	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531100141im_/http://essence-ro.com/data/items/images/1062.png	https://web.archive.org/web/20150531100141im_/http://essence-ro.com/data/items/icons/1062.gif	
6097	No	Pumpkin_Pie_	Not For Sale	Pumpkin Pie	Etc	0	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524040755im_/http://essence-ro.com/data/items/images/6097.png	https://web.archive.org/web/20150524040755im_/http://essence-ro.com/data/items/icons/6097.gif	
4313	No	Punk_Card	Not For Sale	Punk Card	Card	20	1	0	0	0	0	0	No	0	0	Garment	None	None	Unknown	"1 bonus4 bAutoSpellWhenHit,""WZ_QUAGMIRE"",1+4*(getskilllv(""WZ_QUAGMIRE"")==5),50,0;"	None	None	https://web.archive.org/web/20150324144408im_/http://essence-ro.com/data/items/images/4313.png	https://web.archive.org/web/20150324144408im_/http://essence-ro.com/data/items/icons/4313.gif	
4003	No	Pupa_Card	Not For Sale	Pupa Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus bMaxHP,1600;"	None	None	https://web.archive.org/web/20150315050407im_/http://essence-ro.com/data/items/images/4003.png	https://web.archive.org/web/20150315050407im_/http://essence-ro.com/data/items/icons/4003.gif	
5182	No	Puppy_Hat	Not For Sale	Puppy Hat	Armor	20	50	0	0	0	2	0	No	30	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAgi,1; bonus3 bAutoSpell,""PR_GLORIA"",1,10+20*(readparam(bAgi)>=116);"	None	None	https://web.archive.org/web/20150524024257im_/http://essence-ro.com/data/items/images/5182.png	https://web.archive.org/web/20150524024257im_/http://essence-ro.com/data/items/icons/5182.gif	
5008	No	Puppy_Love	Not For Sale	Puppy Love	Armor	20	10	0	0	0	1	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531094928im_/http://essence-ro.com/data/items/images/5008.png	https://web.archive.org/web/20150531094928im_/http://essence-ro.com/data/items/icons/5008.gif	
6090	No	Purified_Bradium	Not For Sale	Refined Bradium	Etc	0	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150525095016im_/http://essence-ro.com/data/items/images/6090.png	https://web.archive.org/web/20150525095016im_/http://essence-ro.com/data/items/icons/6090.gif	
15012	No	Purity_Robe	Not For Sale	Purity Robe	Armor	10	40	0	0	0	5	1	Yes	22	0	Armor	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bCastrate,-10; bonus bHealPower,5;"	None	None	https://web.archive.org/web/20150524033354im_/http://essence-ro.com/data/items/images/15012.png	https://web.archive.org/web/20150524033354im_/http://essence-ro.com/data/items/icons/15012.gif	
20246	No	Purple_Glasses_	Not For Sale	Purple Glasses	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524034318im_/http://essence-ro.com/data/items/images/20246.png	https://web.archive.org/web/20150524034318im_/http://essence-ro.com/data/items/icons/20246.gif	
20776	No	Purple_Santa_Hat	Not For Sale	Purple Santa Hat	Armor	20	10	0	0	0	2	1	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bAllStats, 1;"	None	None	https://web.archive.org/web/20150524022111im_/http://essence-ro.com/data/items/images/20776.png	https://web.archive.org/web/20150524022111im_/http://essence-ro.com/data/items/icons/20776.gif	
20554	No	Purple_Shades	Not For Sale	Purple Shades	Armor	20	5	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524031045im_/http://essence-ro.com/data/items/images/20554.png	https://web.archive.org/web/20150524031045im_/http://essence-ro.com/data/items/icons/20554.gif	
7296	No	Pyroxene	Not For Sale	Pyroxene	Etc	"3,000"	10	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524033726im_/http://essence-ro.com/data/items/images/7296.png	https://web.archive.org/web/20150524033726im_/http://essence-ro.com/data/items/icons/7296.gif	
10006	No	Queen's_Hair_Ornament	Not For Sale	Queen's Hair Ornament	Pet Armor	20	0	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531092510im_/http://essence-ro.com/data/items/images/10006.png	https://web.archive.org/web/20150531092510im_/http://essence-ro.com/data/items/icons/10006.gif	
1970	No	Queen's_Whip	Not For Sale	Queen's Whip	Weapon - Whip	20	110	0	150	2	0	0	Yes	65	4	Main Hand	Normal / Upper / Baby	Bard/Dancer	Female	"1 bonus2 bSkillAtk,""CG_ARROWVULCAN"",10; bonus2 bSkillAtk,""DC_THROWARROW"",10;"	None	None	https://web.archive.org/web/20150619184823im_/http://essence-ro.com/data/items/images/1970.png	https://web.archive.org/web/20150619184823im_/http://essence-ro.com/data/items/icons/1970.gif	
12012	No	Quiver_Crystal	Not For Sale	Quiver - Crystal Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1754,500;"	None	None	https://web.archive.org/web/20150524033407im_/http://essence-ro.com/data/items/images/12012.png	https://web.archive.org/web/20150524033407im_/http://essence-ro.com/data/items/icons/12012.gif	
22003	No	Quiver_Cursed	Not For Sale	Quiver of Cursed Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1761,500;"	None	None	https://web.archive.org/web/20150524035130im_/http://essence-ro.com/data/items/images/22003.png	https://web.archive.org/web/20150524035130im_/http://essence-ro.com/data/items/icons/22003.gif	
12008	No	Quiver_Fire	Not For Sale	Quiver - Fire Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1752,500;"	None	None	https://web.archive.org/web/20150524035246im_/http://essence-ro.com/data/items/images/12008.png	https://web.archive.org/web/20150524035246im_/http://essence-ro.com/data/items/icons/12008.gif	
22004	No	Quiver_Flash	Not For Sale	Quiver of Flash Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1760,500;"	None	None	https://web.archive.org/web/20150524034113im_/http://essence-ro.com/data/items/images/22004.png	https://web.archive.org/web/20150524034113im_/http://essence-ro.com/data/items/icons/22004.gif	
22002	No	Quiver_Frozen	Not For Sale	Quiver of Frozen Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1759,500;"	None	None	https://web.archive.org/web/20150524043516im_/http://essence-ro.com/data/items/images/22002.png	https://web.archive.org/web/20150524043516im_/http://essence-ro.com/data/items/icons/22002.gif	
12183	No	Quiver_Holy	Not For Sale	Quiver - Holy Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1772,500;"	None	None	https://web.archive.org/web/20150524035648im_/http://essence-ro.com/data/items/images/12183.png	https://web.archive.org/web/20150524035648im_/http://essence-ro.com/data/items/icons/12183.gif	
12014	No	Quiver_Immaterial	Not For Sale	Quiver - Immaterial Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1757,500;"	None	None	https://web.archive.org/web/20150524041956im_/http://essence-ro.com/data/items/images/12014.png	https://web.archive.org/web/20150524041956im_/http://essence-ro.com/data/items/icons/12014.gif	
12005	No	Quiver_Iron	Not For Sale	Quiver - Iron Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1770,500;"	None	None	https://web.archive.org/web/20150524034333im_/http://essence-ro.com/data/items/images/12005.png	https://web.archive.org/web/20150524034333im_/http://essence-ro.com/data/items/icons/12005.gif	
22005	No	Quiver_Mute	Not For Sale	Quiver of Mute Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1769,500;"	None	None	https://web.archive.org/web/20150524044159im_/http://essence-ro.com/data/items/images/22005.png	https://web.archive.org/web/20150524044159im_/http://essence-ro.com/data/items/icons/22005.gif	
12007	No	Quiver_Oridecon	Not For Sale	Quiver - Oridecon Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1765,500;"	None	None	https://web.archive.org/web/20150524035321im_/http://essence-ro.com/data/items/images/12007.png	https://web.archive.org/web/20150524035321im_/http://essence-ro.com/data/items/icons/12007.gif	
22009	No	Quiver_Poison	Not For Sale	Quiver of Poison Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1763,500;"	None	None	https://web.archive.org/web/20150524035312im_/http://essence-ro.com/data/items/images/22009.png	https://web.archive.org/web/20150524035312im_/http://essence-ro.com/data/items/icons/22009.gif	
12015	No	Quiver_Rusty	Not For Sale	Quiver - Rusty Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1762,500;"	None	None	https://web.archive.org/web/20150524035840im_/http://essence-ro.com/data/items/images/12015.png	https://web.archive.org/web/20150524035840im_/http://essence-ro.com/data/items/icons/12015.gif	
12013	No	Quiver_Shadow	Not For Sale	Quiver - Shadow Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1767,500;"	None	None	https://web.archive.org/web/20150524081441im_/http://essence-ro.com/data/items/images/12013.png	https://web.archive.org/web/20150524081441im_/http://essence-ro.com/data/items/icons/12013.gif	
22007	No	Quiver_Sharp	Not For Sale	Quiver of Sharp Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1764,500;"	None	None	https://web.archive.org/web/20150524043333im_/http://essence-ro.com/data/items/images/22007.png	https://web.archive.org/web/20150524043333im_/http://essence-ro.com/data/items/icons/22007.gif	
12009	No	Quiver_Silver	Not For Sale	Quiver - Silver Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1751,500;"	None	None	https://web.archive.org/web/20150524043512im_/http://essence-ro.com/data/items/images/12009.png	https://web.archive.org/web/20150524043512im_/http://essence-ro.com/data/items/icons/12009.gif	
22006	No	Quiver_Sleep	Not For Sale	Quiver of Sleep Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1768,500;"	None	None	https://web.archive.org/web/20150524035214im_/http://essence-ro.com/data/items/images/22006.png	https://web.archive.org/web/20150524035214im_/http://essence-ro.com/data/items/icons/22006.gif	
12006	No	Quiver_Steel	Not For Sale	Quiver - Steel Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1753,500;"	None	None	https://web.archive.org/web/20150524043259im_/http://essence-ro.com/data/items/images/12006.png	https://web.archive.org/web/20150524043259im_/http://essence-ro.com/data/items/icons/12006.gif	
12011	No	Quiver_Stone	Not For Sale	Quiver - Stone Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1756,500;"	None	None	https://web.archive.org/web/20150524041713im_/http://essence-ro.com/data/items/images/12011.png	https://web.archive.org/web/20150524041713im_/http://essence-ro.com/data/items/icons/12011.gif	
22008	No	Quiver_Stun	Not For Sale	Quiver of Stun Arrows	Usable	0	25	1	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1758,500;"	None	None	https://web.archive.org/web/20150524043145im_/http://essence-ro.com/data/items/images/22008.png	https://web.archive.org/web/20150524043145im_/http://essence-ro.com/data/items/icons/22008.gif	
12010	No	Quiver_Wind	Not For Sale	Quiver - Wind Arrows	Usable	2	25	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 getitem 1755,500;"	None	None	https://web.archive.org/web/20150524035933im_/http://essence-ro.com/data/items/images/12010.png	https://web.archive.org/web/20150524035933im_/http://essence-ro.com/data/items/icons/12010.gif	
4294	No	Quve_Card	Not For Sale	Quve Card	Card	20	1	0	0	0	0	0	No	0	0	Accessory 1 + Accessory 2	None	None	Unknown	"1 if(BaseJob==Job_Novice||BaseJob==Job_SuperNovice) bonus3 bAutoSpellWhenHit,""AL_INCAGI"",1,100; if(isequipped(4193)) { bonus bMaxHP,300; bonus bMaxSP,60; }"	None	None	https://web.archive.org/web/20150524041822im_/http://essence-ro.com/data/items/images/4294.png	https://web.archive.org/web/20150524041822im_/http://essence-ro.com/data/items/icons/4294.gif	
5568	No	Rabbit_Bonnet	Not For Sale	Rabbit Bonnet	Armor	20	10	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524044739im_/http://essence-ro.com/data/items/images/5568.png	https://web.archive.org/web/20150524044739im_/http://essence-ro.com/data/items/icons/5568.gif	
5378	No	Rabbit_Ear_Hat	Not For Sale	Bunny Top Hat	Armor	20	30	0	0	0	0	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAgi,3; bonus3 bAutoSpellWhenHit,""AL_INCAGI"",5,10;"	None	None	https://web.archive.org/web/20150524044907im_/http://essence-ro.com/data/items/images/5378.png	https://web.archive.org/web/20150524044907im_/http://essence-ro.com/data/items/icons/5378.gif	
5520	No	Rabbit_Earplug	Not For Sale	Rabbit Earplugs	Armor	0	40	0	0	0	0	1	Yes	1	0	Upper Headgear + Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bAddRace,RC_NonBoss,4; bonus2 bAddRace,RC_Boss,4; bonus bMatkRate,4;"	None	None	https://web.archive.org/web/20150524030751im_/http://essence-ro.com/data/items/images/5520.png	https://web.archive.org/web/20150524030751im_/http://essence-ro.com/data/items/icons/5520.gif	
5503	No	Rabbit_Magic_Hat	Not For Sale	Magic Rabbit Hat	Armor	0	80	0	0	0	2	0	No	45	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDex,2; bonus bAgi,2; bonus bMdef,1; bonus bAspdRate,3; bonus bDelayRate,-4;"	None	None	https://web.archive.org/web/20150524030244im_/http://essence-ro.com/data/items/images/5503.png	https://web.archive.org/web/20150524030244im_/http://essence-ro.com/data/items/icons/5503.gif	
945	No	Raccoon_Leaf	Not For Sale	Raccoon Leaf	Etc	106	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531013940im_/http://essence-ro.com/data/items/images/945.png	https://web.archive.org/web/20150531013940im_/http://essence-ro.com/data/items/icons/945.gif	
754	No	Raccoondog_Doll	Not For Sale	Raccoon Doll	Etc	"5,000"	10	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524042719im_/http://essence-ro.com/data/items/images/754.png	https://web.archive.org/web/20150524042719im_/http://essence-ro.com/data/items/icons/754.gif	
5333	No	Radio_Antenna	Not For Sale	Radio Antenna	Armor	0	150	0	0	0	2	0	No	50	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bMdef,5; bonus bCritical,5; bonus bFlee,5; skill ""MG_LIGHTNINGBOLT"",1; bonus4 bAutoSpellWhenHit,""MG_THUNDERSTORM"",5,30,1;"	None	None	https://web.archive.org/web/20150524044754im_/http://essence-ro.com/data/items/images/5333.png	https://web.archive.org/web/20150524044754im_/http://essence-ro.com/data/items/icons/5333.gif	
4083	No	Rafflesia_Card	Not For Sale	Rafflesia Card	Card	20	1	0	0	0	0	0	No	0	0	Off Hand	None	None	Unknown	"1 bonus2 bSubRace,RC_Fish,30;"	None	None	https://web.archive.org/web/20150321191503im_/http://essence-ro.com/data/items/images/4083.png	https://web.archive.org/web/20150321191503im_/http://essence-ro.com/data/items/icons/4083.gif	
20602	No	Rafflesia_Hat	Not For Sale	Rafflesia Hat	Armor	20	10	0	0	0	1	1	No	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bVit,5;"	None	None	https://web.archive.org/web/20150524035941im_/http://essence-ro.com/data/items/images/20602.png	https://web.archive.org/web/20150524035941im_/http://essence-ro.com/data/items/icons/20602.gif	
2508	No	Ragamuffin_Cape	Not For Sale	Ragamuffin Manteau	Armor	"56,000"	50	"12,000"	0	0	1	0	Yes	0	0	Garment	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bUnbreakableGarment,0; bonus bMdef,10;"	None	None	https://web.archive.org/web/20150531040425im_/http://essence-ro.com/data/items/images/2508.png	https://web.archive.org/web/20150531040425im_/http://essence-ro.com/data/items/icons/2508.gif	
4436	No	Ragged_Zombie_Card	Not For Sale	Ragged Zombie Card	Card	20	1	0	0	0	0	0	No	0	0	Accessory 1 + Accessory 2	None	None	Unknown	"1 bonus2 bCriticalAddRace,RC_DemiHuman,5; bonus2 bAddRace,RC_DemiHuman,1; bonus2 bMagicAddRace,RC_DemiHuman,1; bonus2 bAddEff2,Eff_Bleeding,10; if(isequipped(4435)) bonus2 bSPGainRace,RC_DemiHuman,2;"	None	None	https://web.archive.org/web/20150524034650im_/http://essence-ro.com/data/items/images/4436.png	https://web.archive.org/web/20150524034650im_/http://essence-ro.com/data/items/icons/4436.gif	
4186	No	Raggler_Card	Not For Sale	Raggler Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 bonus bStr,1; bonus bVit,1; if(isequipped(4233,4281,4321,4206)) { bonus bLuk,10; bonus2 bSPDrainValue,2,0; bonus2 bSkillAtk,42,20; if(BaseClass == Job_Merchant) { bonus2 bAddMonsterDropItem,617,5; bonus bMagicDamageReturn,20; } }"	None	None	https://web.archive.org/web/20150324145828im_/http://essence-ro.com/data/items/images/4186.png	https://web.archive.org/web/20150324145828im_/http://essence-ro.com/data/items/icons/4186.gif	
2712	No	Ragnarok_Limited_Ed	Not For Sale	Collector's Edition Book	Armor	20	30	0	0	0	0	1	No	1	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAgi,3; bonus bVit,3; bonus bLuk,3;"	None	None	https://web.archive.org/web/20150524044114im_/http://essence-ro.com/data/items/images/2712.png	https://web.archive.org/web/20150524044114im_/http://essence-ro.com/data/items/icons/2712.gif	
12124	No	Rainbow_Cake	Not For Sale	Rainbow Cake	Healing	2	7	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 sc_start SC_BATKFOOD,1200000,10; sc_start SC_MATKFOOD,120000,10;"	None	None	https://web.archive.org/web/20150524053449im_/http://essence-ro.com/data/items/images/12124.png	https://web.archive.org/web/20150524053449im_/http://essence-ro.com/data/items/icons/12124.gif	
