ID	AegisName	Name	Type	Buy	Sell	Weight	ATK	DEF	Range	Slots	Job	Class	Gender	Loc	wLV	eLV[:maxLevel]	Refineable	View	{ Script }	{ OnEquip_Script }	{ OnUnequip_Script }
24235	S_Titan_Pendant	Titan Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1	1			{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Large,.@rate; bonus2 bMagicAddSize,Size_Large,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Large,.@rate; bonus2 bMagicAddSize,Size_Large,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Large,.@rate; bonus2 bMagicAddSize,Size_Large,.@rate; }
24236	S_Boned_Earring	Boned Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Medium,.@rate; bonus2 bMagicAddSize,Size_Medium,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Medium,.@rate; bonus2 bMagicAddSize,Size_Medium,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Medium,.@rate; bonus2 bMagicAddSize,Size_Medium,.@rate; }
24237	S_Boned_Pendant	Boned Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1	1			{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Medium,.@rate; bonus2 bMagicAddSize,Size_Medium,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Medium,.@rate; bonus2 bMagicAddSize,Size_Medium,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Medium,.@rate; bonus2 bMagicAddSize,Size_Medium,.@rate; }
24238	S_Gigantic_Earring	Gigantic Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Small,.@rate; bonus2 bMagicAddSize,Size_Small,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Small,.@rate; bonus2 bMagicAddSize,Size_Small,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Small,.@rate; bonus2 bMagicAddSize,Size_Small,.@rate; }
24239	S_Gigantic_Pendant	Gigantic Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1	1			{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Small,.@rate; bonus2 bMagicAddSize,Size_Small,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Small,.@rate; bonus2 bMagicAddSize,Size_Small,.@rate; }	{ .@r = getrefine(); .@rate = (.@r<7)?1:((.@r<9)?2:4); bonus2 bAddSize,Size_Small,.@rate; bonus2 bMagicAddSize,Size_Small,.@rate; }
24240	S_Caster_Shoes	Caster Shadow Shoes	12	0		0				0	0xFFFFFFFF	63	2	524288		1				{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }	{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }	{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }
24241	S_Caster_Shield	Caster Shadow Shield	12	0		0				0	0xFFFFFFFF	63	2	262144		1				{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }	{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }	{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }
24242	S_Caster_Armor	Caster Shadow Armor	12	0		0				0	0xFFFFFFFF	63	2	65536		1				{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }	{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }	{ bonus bMatk,5; bonus bUseSPrate,-1-(getrefine()/2); }
24243	S_Reload_Shoes	Reload Shadow Shoes	12	0		0				0	0xFFFFFFFF	63	2	524288		1	1			{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }	{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }	{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }
24244	S_Reload_Shield	Reload Shadow Shield	12	0		0				0	0xFFFFFFFF	63	2	262144		1	1			{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }	{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }	{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }
24245	S_Reload_Armor	Reload Shadow Armor	12	0		0				0	0xFFFFFFFF	63	2	65536		1	1			{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }	{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }	{ .@r = getrefine(); bonus bDelayrate,(.@r<7)?-1:((.@r<9)?-2:-3); }
24246	S_Swordman_Earring	Swordman Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); bonus2 bSkillUseSPrate,"SM_BASH",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"SM_BASH",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"SM_BASH",-20-(3*.@r); }
24247	S_Merchant_Earring	Merchant Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); bonus2 bSkillUseSPrate,"MC_MAMMONITE",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"MC_MAMMONITE",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"MC_MAMMONITE",-20-(3*.@r); }
24248	S_Acolyte_Earring	Acolyte Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); bonus2 bSkillUseSPrate,"AL_HEAL",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"AL_HEAL",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"AL_HEAL",-20-(3*.@r); }
24249	S_Magician_Earring	Magician Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); bonus2 bSkillUseSPrate,"MG_COLDBOLT",-20-(3*.@r); bonus2 bSkillUseSPrate,"MG_FIREBOLT",-20-(3*.@r); bonus2 bSkillUseSPrate,"MG_LIGHTNINGBOLT",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"MG_COLDBOLT",-20-(3*.@r); bonus2 bSkillUseSPrate,"MG_FIREBOLT",-20-(3*.@r); bonus2 bSkillUseSPrate,"MG_LIGHTNINGBOLT",-20-(3*.@r); }	{ .@r = getrefine(); bonus2 bSkillUseSPrate,"MG_COLDBOLT",-20-(3*.@r); bonus2 bSkillUseSPrate,"MG_FIREBOLT",-20-(3*.@r); bonus2 bSkillUseSPrate,"MG_LIGHTNINGBOLT",-20-(3*.@r); }
24250	S_Swordman_Pendant	Swordman Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1				{ .@r = getrefine(); bonus2 bSkillAtk,"SM_MAGNUM",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"SM_MAGNUM",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"SM_MAGNUM",20+(5*.@r); }
24251	S_Merchant_Pendant	Merchant Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1				{ .@r = getrefine(); bonus2 bSkillAtk,"MC_CARTREVOLUTION",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"MC_CARTREVOLUTION",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"MC_CARTREVOLUTION",20+(5*.@r); }
24252	S_Acolyte_Pendant	Acolyte Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1				{ .@r = getrefine(); bonus2 bSkillAtk,"AL_HOLYLIGHT",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"AL_HOLYLIGHT",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"AL_HOLYLIGHT",20+(5*.@r); }
24253	S_Thief_Pendant	Thief Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1				{ .@r = getrefine(); bonus2 bSkillAtk,"TF_POISON",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"TF_POISON",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"TF_POISON",20+(5*.@r); }
24254	S_Magician_Pendant	Magician Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1				{ .@r = getrefine(); bonus2 bMagicAtkEle,Ele_Fire,20+(5*.@r); }	{ .@r = getrefine(); bonus2 bMagicAtkEle,Ele_Fire,20+(5*.@r); }	{ .@r = getrefine(); bonus2 bMagicAtkEle,Ele_Fire,20+(5*.@r); }
24255	S_Archer_Pendant	Archer Shadow Pendant	12	0		0				0	0xFFFFFFFF	63	2	2097152		1				{ .@r = getrefine(); bonus2 bSkillAtk,"AC_SHOWER",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"AC_SHOWER",20+(5*.@r); }	{ .@r = getrefine(); bonus2 bSkillAtk,"AC_SHOWER",20+(5*.@r); }
24330	S_Caster_Armor_II	Caster Shadow Armor II	12	0		0				0	0xFFFFFFFF	63	2	65536		1				{ bonus bInt,3; bonus bSPrecovRate,20; bonus bVariableCastrate,-getrefine()/2; }	{ bonus bInt,3; bonus bSPrecovRate,20; bonus bVariableCastrate,-getrefine()/2; }	{ bonus bInt,3; bonus bSPrecovRate,20; bonus bVariableCastrate,-getrefine()/2; }
25043	Thorny_Vine_Flute	Thorny Vine Flute	3	0		0														{}	{}	{}
25044	Hard_Thorny_Vine	Hard Thorny Vine	3	0		10														{}	{}	{}
25045	Luxurious_Cloth	Luxurious Cloth	3	0		0														{}	{}	{}
25046	Boarding_Pass	Boarding Pass	3	0		0														{}	{}	{}
25047	Kahlunac	Kahlunac	3	0		0														{}	{}	{}
25048	Hearty_Lunchbox	Hearty Lunchbox	3	0		0														{}	{}	{}
25049	Basilac_Clam	Basilac Clam	3	0		0														{}	{}	{}
25132	Pumpkin_Deco	Pumpkin Deco	3	0		0														{}	{}	{}
25133	Dried_White_Stem	Dried White Stem	3	0		0														{}	{}	{}
25142	Doram_Token	Doram Token	3		0	0														{}	{}	{}
25143	Gift_Stuffed_Doll	Gift Stuffed Doll	3	0		0														{}	{}	{}
25144	Bridge_Postured_Doll	Bridge Postured Doll	3	0		0														{}	{}	{}
25145	Burnt_Spector_Doll	Burnt Spector Doll	3	0		0														{}	{}	{}
25146	Cold_Blooded_Queen_Doll	Cold Blooded Queen Doll	3	0		0														{}	{}	{}
25147	Well_Eatenl_Rabbit_Doll	Well Eatenl Rabbit Doll	3	0		0														{}	{}	{}
25148	Cute_Starved_Demon_Doll	Cute Starved Demon Doll	3	0		0														{}	{}	{}
25149	Doll_With_Warm_Scarf	Doll With Warm Scarf	3	0		0														{}	{}	{}
25150	Hugging_Alice_Pilow	Hugging Alice Pilow	3	0		0														{}	{}	{}
25223	Para_Team_Coin	Eden Group Coin	3	0		0														{}	{}	{}
25238	New_Normal_Lubricant	New Normal Lubricant	3	0		0														{}	{}	{}
25239	New_Advanced_Lubricant	New Advanced Lubricant	3	0		0														{}	{}	{}
26100	Paradise_Foxtail_Staff_II	Eden Group Foxtail Staff II	5	20		0	135:165		1	0	0x80000000	7	2	2	2	40	0	10		{ bonus bDex,4; bonus bInt,4; bonus bLongAtkRate,6; }	{ bonus bDex,4; bonus bInt,4; bonus bLongAtkRate,6; }	{ bonus bDex,4; bonus bInt,4; bonus bLongAtkRate,6; }
26101	Paradise_Foxtail_Staff_III	Eden Group Foxtail Staff III	5	20		0	150:195		1	0	0x80000000	7	2	2	3	60	0	10		{ bonus bDex,5; bonus bInt,5; bonus bLongAtkRate,7; }	{ bonus bDex,5; bonus bInt,5; bonus bLongAtkRate,7; }	{ bonus bDex,5; bonus bInt,5; bonus bLongAtkRate,7; }
26110	CandyCaneRod	Candy Cane Rod	5	20		500	10:140		1	2	0x00818315	63	2	2	4	99	1	10		{ bonus bInt,2; bonus bFlee,2*getrefine(); if(getrefine()>= 10) { bonus bFlee2,10; } }	{ bonus bInt,2; bonus bFlee,2*getrefine(); if(getrefine()>= 10) { bonus bFlee2,10; } }	{ bonus bInt,2; bonus bFlee,2*getrefine(); if(getrefine()>= 10) { bonus bFlee2,10; } }
27012	Kick_Step_Card	Kick Step Card	6	20		10					0xFFFFFFFF	63	2	16						{ bonus bMaxHPrate,8; if((eaclass()&EAJ_THIRDMASK) == EAJ_MECHANIC){ bonus bLongAtkDef,30; } }	{ bonus bMaxHPrate,8; if((eaclass()&EAJ_THIRDMASK) == EAJ_MECHANIC){ bonus bLongAtkDef,30; } }	{ bonus bMaxHPrate,8; if((eaclass()&EAJ_THIRDMASK) == EAJ_MECHANIC){ bonus bLongAtkDef,30; } }
27013	Kick_&_Kick_Card	Kick & Kick Card	6	20		10					0xFFFFFFFF	63	2	2						{ bonus2 bSkillAtk,"NC_VULCANARM",10+((getrefine()>=10)*20); }	{ bonus2 bSkillAtk,"NC_VULCANARM",10+((getrefine()>=10)*20); }	{ bonus2 bSkillAtk,"NC_VULCANARM",10+((getrefine()>=10)*20); }
27014	Green_Cenere_Card	Green Cenere Card	6	20		10					0xFFFFFFFF	63	2	64						{ bonus bMaxHPrate,2; autobonus2 "{ bonus2 bHPRegenRate,1000,1000; }",30,5000; }	{ bonus bMaxHPrate,2; autobonus2 "{ bonus2 bHPRegenRate,1000,1000; }",30,5000; }	{ bonus bMaxHPrate,2; autobonus2 "{ bonus2 bHPRegenRate,1000,1000; }",30,5000; }
27015	Repair_Robot_Turbo_Card	Repair Robot Turbo Card	6	20		10					0xFFFFFFFF	63	2	769						{ bonus bHPrecovRate,25; bonus bSPrecovRate,25; .@r = getrefine(); bonus bHPGainValue,30+((.@r>=7)*10); bonus bSPGainValue,3+((.@r>=7)*3); }	{ bonus bHPrecovRate,25; bonus bSPrecovRate,25; .@r = getrefine(); bonus bHPGainValue,30+((.@r>=7)*10); bonus bSPGainValue,3+((.@r>=7)*3); }	{ bonus bHPrecovRate,25; bonus bSPrecovRate,25; .@r = getrefine(); bonus bHPGainValue,30+((.@r>=7)*10); bonus bSPGainValue,3+((.@r>=7)*3); }
27016	Exploration_Rover_Turbo_Card	Exploration Rover Turbo Card	6	20		10					0xFFFFFFFF	63	2	2						{ bonus2 bCriticalAddRace,RC_Formless,30; }	{ bonus2 bCriticalAddRace,RC_Formless,30; }	{ bonus2 bCriticalAddRace,RC_Formless,30; }
27017	Scrap_Robots_Card	Scrap Robots Card	6	20		10					0xFFFFFFFF	63	2	4						{ bonus2 bSubRace,RC_Formless,10*((getrefine()>=7)*5); /* TODO: Has a chance to gain accessories when a monster is killed. */ }	{ bonus2 bSubRace,RC_Formless,10*((getrefine()>=7)*5); /* TODO: Has a chance to gain accessories when a monster is killed. */ }	{ bonus2 bSubRace,RC_Formless,10*((getrefine()>=7)*5); /* TODO: Has a chance to gain accessories when a monster is killed. */ }
27018	GC109_Card	GC109 Card	6	20		10					0xFFFFFFFF	63	2	136						{ bonus bDelayrate,-(1+(BaseLevel>=90)+(BaseLevel>=120)); }	{ bonus bDelayrate,-(1+(BaseLevel>=90)+(BaseLevel>=120)); }	{ bonus bDelayrate,-(1+(BaseLevel>=90)+(BaseLevel>=120)); }
27019	DR815_Card	DR815 Card	6	20		10					0xFFFFFFFF	63	2	136						{ bonus bHit,1+(BaseLevel>=90)+(BaseLevel>=120); }	{ bonus bHit,1+(BaseLevel>=90)+(BaseLevel>=120); }	{ bonus bHit,1+(BaseLevel>=90)+(BaseLevel>=120); }
27020	T_W_O_Card	T W O Card	6	20		10					0xFFFFFFFF	63	2	2						{ bonus2 bAddClass,Class_All,10; bonus3 bAutoSpell,"NPC_WIDESOULDRAIN",2,50+((getrefine()/3)*10); }	{ bonus2 bAddClass,Class_All,10; bonus3 bAutoSpell,"NPC_WIDESOULDRAIN",2,50+((getrefine()/3)*10); }	{ bonus2 bAddClass,Class_All,10; bonus3 bAutoSpell,"NPC_WIDESOULDRAIN",2,50+((getrefine()/3)*10); }
27025	Lich_Lord_Card	Lich Lord Card	6	20		10					0xFFFFFFFF	63	2	136						{ bonus bDef,30; bonus bMdef,10; bonus2 bAddEff,Eff_Silence,900; if(getequipid() == 28483){ bonus2 bAddClass,Class_All,5; bonus bMatkRate,5; } /* TODO: Confirm Mob ID to transform */ autobonus "{ bonus bIgnoreDefClass,Class_All; bonus bIgnoreMdefRace,RC_All; }",20,7000,BF_WEAPON|BF_MAGIC,"{ active_transform 1875,7000; }"; }	{ bonus bDef,30; bonus bMdef,10; bonus2 bAddEff,Eff_Silence,900; if(getequipid() == 28483){ bonus2 bAddClass,Class_All,5; bonus bMatkRate,5; } /* TODO: Confirm Mob ID to transform */ autobonus "{ bonus bIgnoreDefClass,Class_All; bonus bIgnoreMdefRace,RC_All; }",20,7000,BF_WEAPON|BF_MAGIC,"{ active_transform 1875,7000; }"; }	{ bonus bDef,30; bonus bMdef,10; bonus2 bAddEff,Eff_Silence,900; if(getequipid() == 28483){ bonus2 bAddClass,Class_All,5; bonus bMatkRate,5; } /* TODO: Confirm Mob ID to transform */ autobonus "{ bonus bIgnoreDefClass,Class_All; bonus bIgnoreMdefRace,RC_All; }",20,7000,BF_WEAPON|BF_MAGIC,"{ active_transform 1875,7000; }"; }
27026	Fire_Condor_Card	Fire Condor Card	6	20		10					0xFFFFFFFF	63	2	136						{ bonus2 bVariableCastRate,"MG_FIREBALL",-50; bonus2 bSkillAtk,"MG_FIREBALL",100; }	{ bonus2 bVariableCastRate,"MG_FIREBALL",-50; bonus2 bSkillAtk,"MG_FIREBALL",100; }	{ bonus2 bVariableCastRate,"MG_FIREBALL",-50; bonus2 bSkillAtk,"MG_FIREBALL",100; }
27027	Fire_Sandman_Card	Fire Sandman Card	6	20		10					0xFFFFFFFF	63	2	16						{ bonus bDef,50; bonus2 bSubDefEle,Ele_Fire,10; }	{ bonus bDef,50; bonus2 bSubDefEle,Ele_Fire,10; }	{ bonus bDef,50; bonus2 bSubDefEle,Ele_Fire,10; }
27028	Fire_Frilldora_Card	Fire Frilldora Card	6	20		10					0xFFFFFFFF	63	2	2						{ .@r = getrefine(); bonus2 bMagicAddEle,Ele_Earth,3+((.@r>=7)*5)+((.@r>=9)*7); }	{ .@r = getrefine(); bonus2 bMagicAddEle,Ele_Earth,3+((.@r>=7)*5)+((.@r>=9)*7); }	{ .@r = getrefine(); bonus2 bMagicAddEle,Ele_Earth,3+((.@r>=7)*5)+((.@r>=9)*7); }
27029	Fire_Golem_Card	Fire Golem Card	6	20		10					0xFFFFFFFF	63	2	32						{ bonus2 bSubEle,Ele_Fire,20; bonus2 bAddEle,Ele_Fire,5; }	{ bonus2 bSubEle,Ele_Fire,20; bonus2 bAddEle,Ele_Fire,5; }	{ bonus2 bSubEle,Ele_Fire,20; bonus2 bAddEle,Ele_Fire,5; }
27030	Fulbuk_Card	Fulbuk Card	6	20		10					0xFFFFFFFF	63	2	769						{ bonus3 bAddEff,Eff_Burning,700,ATF_WEAPON|ATF_MAGIC; }	{ bonus3 bAddEff,Eff_Burning,700,ATF_WEAPON|ATF_MAGIC; }	{ bonus3 bAddEff,Eff_Burning,700,ATF_WEAPON|ATF_MAGIC; }
27147	Humanoid_Chimera_Card	Humanoid Chimera Card	6	20		10								136						{ bonus bHit,(BaseLevel >= 90 ? 15 : 5); }	{ bonus bHit,(BaseLevel >= 90 ? 15 : 5); }	{ bonus bHit,(BaseLevel >= 90 ? 15 : 5); }
27148	Material_Chimera_Card	Material Chimera Card	6	20		10								136						{ bonus bFlee,(BaseLevel >= 90 ? 20 : 10); }	{ bonus bFlee,(BaseLevel >= 90 ? 20 : 10); }	{ bonus bFlee,(BaseLevel >= 90 ? 20 : 10); }
27149	Heart_Hunter_Card	Heart Hunter Card	6	20		10								2						{ .@type = getiteminfo(getequipid(EQI_COMPOUND_ON),11); .@r = getrefine(); if(.@type == 17 || .@type == 18 || .@type == 21){ bonus bLongAtkRate,5+.@r+(.@r >= 10 ? 5 : 0); } }	{ .@type = getiteminfo(getequipid(EQI_COMPOUND_ON),11); .@r = getrefine(); if(.@type == 17 || .@type == 18 || .@type == 21){ bonus bLongAtkRate,5+.@r+(.@r >= 10 ? 5 : 0); } }	{ .@type = getiteminfo(getequipid(EQI_COMPOUND_ON),11); .@r = getrefine(); if(.@type == 17 || .@type == 18 || .@type == 21){ bonus bLongAtkRate,5+.@r+(.@r >= 10 ? 5 : 0); } }
27150	Toxic_Enchanted_Chimera_Card	Toxic Enchanted Chimera Card	6	20		10								64						{ bonus bMaxHP,1000; bonus bMaxSP,200; if(getrefine() >= 12){ bonus bMaxHPrate,15; bonus bMaxSPrate,15; } }	{ bonus bMaxHP,1000; bonus bMaxSP,200; if(getrefine() >= 12){ bonus bMaxHPrate,15; bonus bMaxSPrate,15; } }	{ bonus bMaxHP,1000; bonus bMaxSP,200; if(getrefine() >= 12){ bonus bMaxHPrate,15; bonus bMaxSPrate,15; } }
27151	Heart_Hunter_Evil_Card	Heart Hunter Evil Card	6	20		10								16						{ bonus2 bAddEffWhenHit,SC_FREEZING,1000 + (readparam(bInt) >= 110 ? 5 : 0); bonus bMdef,5; }	{ bonus2 bAddEffWhenHit,SC_FREEZING,1000 + (readparam(bInt) >= 110 ? 5 : 0); bonus bMdef,5; }	{ bonus2 bAddEffWhenHit,SC_FREEZING,1000 + (readparam(bInt) >= 110 ? 5 : 0); bonus bMdef,5; }
27152	Cutie_Card	Cutie Card	6	20		10								64						{ bonus bMaxHPrate,10; .@r = getrefine()/2; bonus bAgi,.@r; bonus bAspdRate,.@r; }	{ bonus bMaxHPrate,10; .@r = getrefine()/2; bonus bAgi,.@r; bonus bAspdRate,.@r; }	{ bonus bMaxHPrate,10; .@r = getrefine()/2; bonus bAgi,.@r; bonus bAspdRate,.@r; }
27157	Wood_Goblin_Card	Wood Goblin Card	6	20		10								16						{ .@r = getrefine(); bonus2 bAddEle,Ele_Water,(.@r >= 9 ? 10 : 5); bonus2 bAddEle,Ele_Earth,(.@r >= 9 ? 10 : 5); bonus2 bSubDefEle,Ele_Water,-5; bonus2 bSubDefEle,Ele_Earth,-5; }	{ .@r = getrefine(); bonus2 bAddEle,Ele_Water,(.@r >= 9 ? 10 : 5); bonus2 bAddEle,Ele_Earth,(.@r >= 9 ? 10 : 5); bonus2 bSubDefEle,Ele_Water,-5; bonus2 bSubDefEle,Ele_Earth,-5; }	{ .@r = getrefine(); bonus2 bAddEle,Ele_Water,(.@r >= 9 ? 10 : 5); bonus2 bAddEle,Ele_Earth,(.@r >= 9 ? 10 : 5); bonus2 bSubDefEle,Ele_Water,-5; bonus2 bSubDefEle,Ele_Earth,-5; }
27158	Les_Card	Les Card	6	20		10								32						{ bonus2 bSubEle,Ele_Wind,30; }	{ bonus2 bSubEle,Ele_Wind,30; }	{ bonus2 bSubEle,Ele_Wind,30; }
27159	Uzhas_Card	Uzhas Card	6	20		10								769						{ bonus2 bMagicAddRace,RC_Demon,(getrefine() >= 9 ? 15 : 10); }	{ bonus2 bMagicAddRace,RC_Demon,(getrefine() >= 9 ? 15 : 10); }	{ bonus2 bMagicAddRace,RC_Demon,(getrefine() >= 9 ? 15 : 10); }
27160	Vavayaga_Card	Vavayaga Card	6	20		10								64						{ bonus bFlee,getrefine()*2; }	{ bonus bFlee,getrefine()*2; }	{ bonus bFlee,getrefine()*2; }
27161	Mavka_Card	Mavka Card	6	20		10								136						{ bonus2 bMagicAddEle,Ele_Fire,20; bonus2 bMagicAddEle,Ele_Earth,20; }	{ bonus2 bMagicAddEle,Ele_Fire,20; bonus2 bMagicAddEle,Ele_Earth,20; }	{ bonus2 bMagicAddEle,Ele_Fire,20; bonus2 bMagicAddEle,Ele_Earth,20; }
27162	Gopinich_Card	Gopinich Card	6	20		10								769						{ bonus bSPDrainValue,5; bonus bUseSPrate,50; }	{ bonus bSPDrainValue,5; bonus bUseSPrate,50; }	{ bonus bSPDrainValue,5; bonus bUseSPrate,50; }
28000	Thanos_Katar	Tanos Katar	5	10		1800	220:80			1	0x00001000	63	2	34	4	120	1	16		{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bAddClass,Class_All,5; bonus2 bHPLossRate,100,10000; }	{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bAddClass,Class_All,5; bonus2 bHPLossRate,100,10000; }	{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bAddClass,Class_All,5; bonus2 bHPLossRate,100,10000; }
28001	Katar_Of_Evil_Slayer	Katar Of Evil Slayer	5	10		1200	120		1	1	0x00001000	63	2	34	3	100	1	16		{ bonus2 bAddRace,RC_Demon,10; bonus2 bAddRace,RC_Undead,10; .@r = getrefine(); if(.@r>=9){ bonus2 bAddClass,Class_All,5; } if(.@r>=12){ bonus2 bAddClass,Class_All,7; } }	{ bonus2 bAddRace,RC_Demon,10; bonus2 bAddRace,RC_Undead,10; .@r = getrefine(); if(.@r>=9){ bonus2 bAddClass,Class_All,5; } if(.@r>=12){ bonus2 bAddClass,Class_All,7; } }	{ bonus2 bAddRace,RC_Demon,10; bonus2 bAddRace,RC_Undead,10; .@r = getrefine(); if(.@r>=9){ bonus2 bAddClass,Class_All,5; } if(.@r>=12){ bonus2 bAddClass,Class_All,7; } }
28002	Half_BF_Katar2	Half BF Katar2	5	20		0	130		1	0	0x00001000	63	2	34	3	80	1	16		{ bonus bStr,1; bonus bDex,1; bonus bLuk,1; bonus2 bAddRace,RC_DemiHuman,35; bonus2 bAddRace,RC_Player,35; bonus bCritAtkRate,10; bonus bAspdRate,3; bonus bUnbreakableWeapon,1; }	{ bonus bStr,1; bonus bDex,1; bonus bLuk,1; bonus2 bAddRace,RC_DemiHuman,35; bonus2 bAddRace,RC_Player,35; bonus bCritAtkRate,10; bonus bAspdRate,3; bonus bUnbreakableWeapon,1; }	{ bonus bStr,1; bonus bDex,1; bonus bLuk,1; bonus2 bAddRace,RC_DemiHuman,35; bonus2 bAddRace,RC_Player,35; bonus bCritAtkRate,10; bonus bAspdRate,3; bonus bUnbreakableWeapon,1; }
28005	Ru_Blue_Katar	Blue Katar	5	10		1200	190		1	1	0x00001000	56	2	34	3	100	1	16		{ bonus bAgi,5; bonus bStr,5; }	{ bonus bAgi,5; bonus bStr,5; }	{ bonus bAgi,5; bonus bStr,5; }
28006	Ru_Gold_Katar	Ru Gold Katar	5	0		1200	190		1	2	0x00001000	56	2	34	3	120	1	16		{ bonus bAgi,8; bonus bStr,8; }	{ bonus bAgi,8; bonus bStr,8; }	{ bonus bAgi,8; bonus bStr,8; }
